id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
19991049,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,3d2e9472-f3f0-4686-ab58-5dd97975bfbb,2923530,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"J. H. Beaman",798,1954-07-11,1954,7,11,19,19,"11 Jul 1954",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Gunnison Co.",,"on crest of ridge between Avery Mountain and Virginia Mountain, near Gothic",,,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:23:39",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:67a979fa-7af8-4998-bbe4-35576cf2182b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=19991049
21514408,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,a3cb7543-00e7-46bb-b820-1421af95d313,KHD00066911,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Emily L. Hartman; Mary Lou Rottman",6309,1985-07-12,1985,7,12,193,,7/12/1985,"Rottman #2580 | Gift of Dr. Emily Hartman Estate.","Fellfield on west side of pass summit.",,,,,,,,,Flower,,,,,,USA,Colorado,Ouray,,"Engineer Pass, Uncompahgre National Forest, San Juan Mountains.",,,,,,,,,,,,3901,,,,,"12800 ft",,,,"2021-08-20 10:00:28",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:a3cb7543-00e7-46bb-b820-1421af95d313,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21514408
21514420,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,604792a5-b855-4d73-b22b-f2243e5801d4,KHD00066910,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Emily L. Hartman; Mary Lou Rottman",6358,1985-07-28,1985,7,28,209,,7/28/1985,"Rottman #2629 | Gift of Dr. Emily Hartman Estate.","Disturbed area, along trail to mining road.",,,,,,,,,Flower,,,,,,USA,Colorado,Park,,"Western Pass, Pike National Forest, Mosquito Range.",,39.2,-106.1667,WGS84,39439,,"Margo Yousse",,GeoLocate,,,3627,,,,,"11900 ft",,,,"2021-08-20 10:00:28",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:604792a5-b855-4d73-b22b-f2243e5801d4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21514420
21776434,IND,,,28be2df2-5062-4277-a5d8-fdd890b9b10b,PreservedSpecimen,1535a640-6087-42a3-8282-c6429cceb255,IND-0156328,66236,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"William A. Weber",7166,1951-08-08,1951,8,8,220,,"Aug. 8, 1951",,,,,,,,,,,,,,,,,"United States",Colorado,Park,,"South slopes, Hoosier Ridge.",,,,,,,,,,,,3658,3962,,,,"12,000-13,000 ft.",,en,downesa,"2019-06-04 08:06:45",http://creativecommons.org/licenses/by-nc/3.0/,"The Trustees of Indiana University",,urn:uuid:1535a640-6087-42a3-8282-c6429cceb255,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21776434
21979621,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a47a633-33a6-11e4-8223-36603f1ccdb1,5986,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Grey, W",7/26/80,,,,,,"Grey, W",573,1980-07-26,1980,7,26,208,,7/26/80,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"Gunnison County",,"Virginia Basin area, western rim of basin, approaching Avery Peak.",,38.983104,-106.975302,WGS84,1500,,"Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3627,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ca6c2932-4c06-428e-bfd6-b236c881d4b6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21979621
21979622,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a47b5c5-33a6-11e4-8223-36603f1ccdb1,5987,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Grey, W",7/26/80,,,,,,"Grey, W",610,1980-07-26,1980,7,26,208,,7/26/80,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"Gunnison County",,"Virginia Basin area, northern rim of basin, saddle just E of Avery Peak.",,38.986606,-106.970925,WGS84,1500,,"Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3627,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4d7628dd-4cf0-402b-9acd-8b781f92d618,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21979622
21979623,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a47d322-33a6-11e4-8223-36603f1ccdb1,5988,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Grey, W",7/28/80,,,,,,"Grey, W",625,1980-07-28,1980,7,28,210,,7/28/80,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"Gunnison County",,"Conundrum Pass area; NNW of Twin Lakes",,38.991431,-106.884342,WGS84,1000,,"Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3794,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:232ccfd6-fa97-4b75-b091-bcd4a1458bd7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21979623
21979624,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a47d6b4-33a6-11e4-8223-36603f1ccdb1,5989,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Grey, W",7/26/80,,,,,,"Grey, W",622,1980-07-26,1980,7,26,208,,7/26/80,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"Gunnison County",,"Virginia Basin, eastern saddle of basin.",,38.980168,-106.972127,WGS84,2000,,"Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3719,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:d36c641a-0fa4-4dd6-ad65-d4dbbbb4c668,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21979624
21979625,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a47d9d5-33a6-11e4-8223-36603f1ccdb1,5990,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Schlueter, L.K.",7/28/80,,,,,,"Schlueter, L.K.",1452,1980-07-28,1980,7,28,210,,7/28/80,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"Pitkin County",,"E. part of saddle, base of talus slope leading to rocky meadow.",,38.992,-106.9156,WGS84,500,"T12S R85W S20,SE1/4,Gothic Quad","Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3840.48,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:4ed8cd13-adf2-4847-a181-d8c52fc25350,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21979625
21979626,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a47dcfa-33a6-11e4-8223-36603f1ccdb1,5991,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Lewis, Connie",8/1/80,,,,,,"Lewis, Connie",1766,1980-08-01,1980,8,1,214,,8/1/80,,"Red, sandstone fragments, much bare space between plants.",,,,,,,,,,,,,,,U.S.A.,Colorado,"San Juan County",,"Divide pack trail, 1.75 mi. N of Eldorado Lake.",,37.738803,-107.548948,WGS84,1500,,"Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3870.96,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e04a571c-3dc9-4a74-9dc8-d59a76fdb9a0,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21979626
21979627,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a47e01f-33a6-11e4-8223-36603f1ccdb1,5992,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Lewis, Connie",7/21/80,,,,,,"Lewis, Connie",1429,1980-07-21,1980,7,21,203,,7/21/80,,"Hill of red sandstone fragments surrounded by grassy tundra.",,,,,,,,,,,,,,,U.S.A.,Colorado,"Park County",,NULL,,39.2815,-106.1728,WGS84,500,"T9S R79W S12,SW1/4,Climax Quad","Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3870.96,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:95fa6570-a132-4a88-8764-59dcf3cf6297,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21979627
21979630,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a47e9b8-33a6-11e4-8223-36603f1ccdb1,5995,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Lewis, Connie",7/8/80,,,,,,"Lewis, Connie",1199,1980-07-08,1980,7,8,190,,7/8/80,,"Bright red sandstone small stone in red soil.",,,,,,,,,,,,,,,U.S.A.,Colorado,"Summit County",,"1 3/4 mi. E. off Hoosier Pass in saddle along the ridge.",,39.3538,-106.0246,WGS84,500,"T8S R77W S17,NW1/4 AlmaQuad","Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3883.152,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:d23d3986-8451-43e9-a78a-f51f6d962caf,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21979630
21979631,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a47ece0-33a6-11e4-8223-36603f1ccdb1,5996,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Lewis, Connie",7/28/80,,,,,,"Lewis, Connie",1417,1980-07-28,1980,7,28,210,,7/28/80,,,,,,,,,,,,,,,,,U.S.A.,Colorado,"Gunnison County",,"E-facing slope, N. of trail, N. side of rock outcrop on Conundrum Pass.",,38.992,-106.9156,WGS84,500,"T12S R85W S20,SW1/4, Gothic Quad","Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3931.92,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:eeecbe6b-d164-4284-bdbb-67f88542fc9d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21979631
21980136,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3a4f616c-33a6-11e4-8223-36603f1ccdb1,6503,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Schlueter, L.K.",8/14/80,,,,,,"Schlueter, L.K.",1618,1980-08-14,1980,8,14,227,,8/14/80,,"SE & SW slopes.",,,,,,,,,,,,,,,U.S.A.,Colorado,"Gunnison County",,"Crest of Red Rock Mtn.",,38.9632,-106.9527,WGS84,500,"T12S R86W S36,Gothic Quad","Ace Spitzer","Soro; Biogeogmancer Guide to Best Practices in Georeferencing",GEOLocate,,,,,,,,3779.52,,,,"2021-04-29 12:08:27",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:96bd676f-172d-4f37-8246-a73970295008,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21980136
23005215,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,ecc55208-ad08-420e-a46d-5853733bec99,00013148,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,Isotype,"J. T. Rothrock",875,1873-00-00,1873,0,0,,,1873,,,875,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,,,"South Park, 13500 feet",,,,,,,,,,,,,,,,,,"in collection",en,,"2010-08-16 16:42:07",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:af2fa934-b7cb-46ac-b162-a33a0ec581b0,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=23005215
24043865,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,afce3156-ae6f-4566-b2c5-a29cc763f614,KHD00071331,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Alexandra Seglias",7/3/2019,,,,,,"Alexandra Seglias; Margo Paces",AS82,2019-07-03,2019,7,3,184,,7/3/2019,"Frequency: frequent. Popultion size estimate for Center for Plant Conservation: 31-100. Collected as part of Ex situ seed conservation project. Tissue sample collected.; white ray flowers with yellow disc flowers, silvery green rosette","Alpine Tundra. Land use/disturbances: road. Slope: 10°. Slope aspect: S. Soil: gravel. Terrain: rocky slope.",,,,"Permit: USFS_Pike-SanIsabelNF_ASeglias_2019",,,,"Physaria alpina, Oreoxis alpinus, Achillea millefolium, Poa, Polemonium viscosum",flower,,,,,,USA,Colorado,Lake,,"South of Weston Pass summit: From Fairplay, drive south to Co Rd 5. Follow dirt road to Co Rd 22 to Weston Pass. Near county border.",,39.13044,-106.1837,WGS84,,,,,,,,3610,,,,,"11846 ft.",,,,"2021-11-12 11:20:50",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:afce3156-ae6f-4566-b2c5-a29cc763f614,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24043865
24617857,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,677bb14b-e3bc-4ad7-b8db-dd633358f0ef,02382281,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Ken Heil; Wayne Mietty; Les Lundquist",23975,2004-06-15,2004,6,15,167,,6/15/2004,"Imager: Ace Horsley; Date Imaged: 2/6/2020;",,,,,,,,,,,,,,,,"United States",Colorado,"La Plata",,"San Juan National Forest. Weminuche Wilderness Area. Southern slope of Endlich Mesa.",,37.4786111,-107.6166667,,,,,,,,,3560,,,,,11680ft.,,,,"2020-02-17 16:57:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a6537566-d508-4cbf-9fe4-c5c0efbf075c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24617857
24648580,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,c6182ae9-85af-4aea-a484-7133ac092c69,2923531,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"J. Wolf",417,1873-07-00,1873,7,0,,,"Jul 1873",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"Park Co.",,"South Park",,37.770274,-107.806731,WGS84,,,,"GEOLocate Web Application","GEOLocate Batch Processing Tool",,,,,,,,,,en,,"2022-03-04 14:27:45",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:4b000b6b-9bbd-422d-b0f4-32fc008acff3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24648580
24788907,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,c04e589c-cc57-4715-acea-1a017e395f72,RMBL0005518,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Williams, C.F.",2020-03-15,"Colorado Flora: Western Slope, 4th ed. (2012), and IMF.",,,,,"Williams, Charles F.; Karla S. Alvarado, Gabe Steinmetz, Rick Reavis",3019,2019-08-12,2019,8,12,224,,,"Phyllaries purple, ovate. Heads sessile.","Shale slope on ridge and talus just below.",,,,,,,,,Flower,,,,,,"United States",Colorado,Gunnison,,"Rocky Mountain Biological Laboratory. Upper Virginia Basin, ca. 2 mi. NE of Gothic. Slope halfway up south side of upper basin between Point 12366ft and low saddle on ridge.",,38.984459,-106.968573,WGS84,50,,"Williams, C.F.",,GeoLocate,,,3658,3734,,,,12200-12300ft,,,willcha2,"2021-01-27 17:28:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c04e589c-cc57-4715-acea-1a017e395f72,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24788907
25868448,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,31381769-2431-45cc-9256-f7649cef71c4,FLD0014861,015064,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Ross McCauley",1209,2020-08-11,2020,8,11,224,,,,"In volcanic soil at edge of tallus slope.",,,,,,,,,Flower,,,,,,"United States",Colorado,"San Juan",,"Rio Grande National Forest, summit of Stony Pass, north of road below west side of Canby Mountain.",,37.79557,-107.549354,WGS84,,"13N 0275535E 4186195N","R. McCauley",,GPS,,,3844,,,,,,,,rmccauley,"2020-10-22 10:43:07",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:31381769-2431-45cc-9256-f7649cef71c4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25868448
26585492,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,a8166acc-1413-4b3f-9c0d-be5aa882b432,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Ken Heil",,,,,,,"Heil, Kenneth D.; Marilyn Heil",36887,2020-07-02,2020,7,2,184,,,"Ray flowers lavender","Krummholz with scattered spruce and fir.; Leadville limestone",,,,,,,,"Picea engelmannii, Abies arizonica, Ivesia gordanii, Castilleja occidentalis, Townsendia rothrockii, Erigeron, Geum aleppicum, Eremogone fendleri, Androsace septentrionalis.",,,,,,,"United States",Colorado,"La Plata",,"San Juan National Forest. Lime Ridge. Ca 21 air miles north/northeast of Durango. Ca 1 mile north of trailhead.",,37.534934,-107.674367,,1100,,"K. Heil",,,,"Determined by decimal degrees",3548,,,,,"11640 ft.",,,kendelheil,"2020-09-18 18:54:11",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:a8166acc-1413-4b3f-9c0d-be5aa882b432,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=26585492
26585550,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,e50b05a2-ed0c-4271-a3a9-c68679a004cd,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Ken Heil",,,,,,,"Heil, Kenneth D.; Don Hyder",36906,2020-07-07,2020,7,7,189,,,"Ray flowers magenta","Alpine Tundra Community; Volcanic breccia",,,,,,,,"Townsendia rothrockii, Oxytropis deflexa, Geum aleppicum, Erigeron grandiflorus, Poa, Trisetum spicatum, Phacelia, Boechera, Trifolium nanum",,,,,,,"United States",Colorado,"San Juan",,"BLM/San Juan National Forest. Stony Pass area. Along Continental Divide Trail north/northeast of Stony Pass.",,37.781319,-107.55396,,1100,,"K. Heil",,,,"Determined by decimal degrees",3834,3880,,,,"12580-12730 ft.",,,kendelheil,"2020-09-19 06:33:25",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:e50b05a2-ed0c-4271-a3a9-c68679a004cd,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=26585550
26585644,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9abb0d1b-4c61-4761-8723-ed4df15f442d,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Kenneth D. Heil",,,,,,,"Heil, Kenneth D.; Don Hyder",36945,2020-07-19,2020,7,19,201,,,"Ray flowers purplish","Alpine tundra community; Rhyolitic substrate",,,,,,,,"Arnica rydbergii, Erigeron glacialis, Phleum alpinum, Salix, Bistorta bistortoides, Castilleja rhexifolia, Castilleja occidentalis",,,,,,,"United States",Colorado,"San Juan",,"BLM/San Juan National Forest. From Highland-Mary Mine to Spencer Basin. Ca. 2.5 miles up Spencer Basin Trail.",,37.77801,-107.5981,,100,"37° 46' 46"" N 107° 35' 48"" W","K. Heil",,,,"Determined by decimal degrees",3551,,,,,"12130 ft.",,,kendelheil,"2020-09-19 09:27:58",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:9abb0d1b-4c61-4761-8723-ed4df15f442d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=26585644
27202623,CS,,,f5db692d-95c2-4532-a9e0-76a3d2bb675a,PreservedSpecimen,f001056b-b12c-45fd-8629-af3eb07d8dbc,176690,100375,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"collectors: Jennifer Ackerfield Lori Brummer",4094,2013-05-18,2013,5,18,138,,"18 May 2013",,"Sandstone pavement in Ponderosa pine.",,,,,,,,,,,,,1,,"United States",Colorado,"Mesa County",,"Uncompahgre Plateau.",,38.76,-108.61,WGS84,,,,,,,,2475,,,,,8120ft.,,en,,"2017-01-16 08:10:49",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f001056b-b12c-45fd-8629-af3eb07d8dbc,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27202623
