id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
3050494,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,92a0c124-f81a-45a3-a111-0613aeeca1db,KHD00004865,36496,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,RANUNCULACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Ruth Ashton Nelson",6331,1951-07-28,1951,7,28,209,,,"Flowers dark blue.","Moist aspen grove",,,,,,,,,"Flower and Fruit",,,,,,USA,Colorado,Gilpin,,"5 miles north of Black Hawk, vicinity of Heidi's Chalet""""",,39.873439,-105.474267,,5000,"13N 0459442E 4413818N",,,"TERRAIN NAV",,"Certainty code: 5",2743,,,,,"9000 FT",,,,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:92a0c124-f81a-45a3-a111-0613aeeca1db,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3050494
3050500,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,7aa7de3e-952b-4ccb-8350-f2bdb0f9e031,KHD00004873,36505,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,RANUNCULACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Ruth Ashton Nelson",6894,1953-08-04,1953,8,4,216,,,,"Aspen groves and open valleys.",,,,,,,,,Flower,,,,,,USA,Colorado,,,"N of Divide",,38.980435,-105.162823,,10000,"13N 0485897E 4314618N",,,"TERRAIN NAV",,"Certainty code: 6",,,,,,,,,,"2015-12-21 11:49:10",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:7aa7de3e-952b-4ccb-8350-f2bdb0f9e031,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3050500
3051500,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,2f61107f-b660-4487-a41c-bfd779607ed4,KHD00009692,37959,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,RANUNCULACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"William F. Jennings",1145-B,1998-08-07,1998,8,7,219,,,,"subalpine, aspen.",,,,,,,,,"Flower and Fruit",,,,,,USA,Colorado,Park,,,,39.148123,-105.766681,,,"13N 0433750E 4333494N",,,"TERRAIN NAV",,"Certainty code: 7",,,,,,,,,,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:2f61107f-b660-4487-a41c-bfd779607ed4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3051500
3052243,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,369dc2e0-1cc3-4a08-925c-f4e2e4c52f2c,KHD00033345,39161,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,RANUNCULACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Loraine Yeatts; Dick Yeatts",4916,2003-08-29,2003,8,29,241,,,"Flowers deep blue, dwarfed above treeline, progressively larger at lower altitude.","Precambrian granite at base of lave cliffs, common in gravelly areas.",,,,,,,,,Flower,,,,,,USA,Colorado,Huerfano,,"Wet Mountains, Greenhorn Wilderness, along closed portion of Greenhorn Mountain Road.",,37.881883,-105.021265,,,"13N 0498130E 4192710N",,,"Terrain Nav",,"Certainty code: 1",3536,,,,,"11600 FT",,,,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:369dc2e0-1cc3-4a08-925c-f4e2e4c52f2c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3052243
3055133,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,d6b9aaf4-bb37-449f-8bdd-4b6d1bd83de6,KHD00022793,42925,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Carol Winther",,,2004,,,,,,"I.D. Det. M. Gellner and I Shepard Feb. 2010",,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, verbatimCoordinates, georeferenceRemarks, georeferenceSources, habitat",,,,,,"Flower and Fruit",,,,,,USA,Colorado,Jefferson,,,,,,,,,,,,,,,,,,,,,,,"2021-08-20 12:57:59",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:d6b9aaf4-bb37-449f-8bdd-4b6d1bd83de6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3055133
3055827,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,9c0a4927-054c-4712-9223-2021895d39f9,KHD00020024,44113,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,RANUNCULACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Tim Hogan",4456,2007-07-26,2007,7,26,207,,,"Donor: Herbarium, Museum","Rocky alpine ridge, limestone",,,,,,,,,flower,,,,,,USA,Colorado,Saguache/Fremont,,"Sangre de Cristo Range, just N of Hayden Pass, ca 6 air miles E of Villa Grove, T47N R10E; Pt 11,870'",,38.303507,-105.861966,,,"13S 0424634 4239842ca.;",,,"Terrain Navigator, Graphical Locater",,"Certainty code: 1",3618,,,,,"11870 FT ca",,,,"2017-03-13 10:27:56",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:9c0a4927-054c-4712-9223-2021895d39f9,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3055827
3055839,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,559443ae-be9f-422d-bd5d-fac9c04cf779,KHD00020035,44124,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,RANUNCULACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Tim Hogan",4484,2005-07-27,2005,7,27,208,,,"Donor: Herbarium, Museum","Understory of Populus tremuloides forest",,,,,,,,,Flower,,,,,,USA,Colorado,Saguache,,"Rio Grande National Forest, Sangre de Cristo Range, Garner Canyon, just S of Valley View Hot Springs, T46N R11E",,38.183862,-105.776448,,,"13S 0432000 4226500 ca.;",,,"Terrain Navigator, Graphical Locater",,"Certainty code: 1",3048,,,,,"10000 FT ca",,,,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:559443ae-be9f-422d-bd5d-fac9c04cf779,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3055839
3055893,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,eefece5a-159f-408d-b735-9117328e55d6,KHD00020085,44174,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,RANUNCULACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Tim Hogan",4576,2006-07-12,2006,7,12,193,,,"Donor: Herbarium, Museum","Barren limestone talus below lakes",,,,,,,,,flower,,,,,,USA,Colorado,Fremont,,"Sangre de Cristo Raange, Bushnell Lake, N of Hayden Pass. Barren limestone talus below lakes.",,38.35157,-105.875181,,,"13S 0423529E 4245186N",,,"Terrain Navigator",,"Certainty code: 1",3353,,,,,"11000 FT ca",,,,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:eefece5a-159f-408d-b735-9117328e55d6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3055893
3056186,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,61fcc9d1-875e-486a-9c4b-dec626d85a50,KHD00020537,44667,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,RANUNCULACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Stanley Smookler; Linda Senser",465,1999-08-07,1999,8,7,219,,,"Linda Senser specimen No. 262; 3-ft tall perennial w/well-branched simple stem with blue purplish-flowers","gravelly embankment, occasional to scattered",,,,,,,,,flower,,,,,,USA,Colorado,Park,,"1.3 mi S from Fairplay along US Hwy 285, thence W along fr 18 (4-mile Canyon Rd) for 7½ mi. West on a dirt road",,39.200569,-106.083027,,,"13 0406483E 4339593N",,,"Terrain Navigator",,"Certainty code: 1",3206,,,,,"10520 FT ca",,,,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:61fcc9d1-875e-486a-9c4b-dec626d85a50,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3056186
3056776,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,bab8d735-a3f2-43c9-a0d2-9835c9f654da,KHD00021644,45886,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"William F. Jennings; Carolyn L. Crawford; Robert E. Jennings",,,1998,,,,,,"Very similar to Cucharas Pass plants (Jennings #1147, 1148, 1149); Diffusely branched, tall; glabrous and glaucous below; reddish lower stems. Leaves well dissected.",,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, verbatimCoordinates, georeferenceRemarks, georeferenceSources, habitat",,,,,,flower,,,,,,USA,Colorado,Douglas,,,,,,,,,,,,,,,,,,,,,,,"2021-08-20 12:58:47",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:bab8d735-a3f2-43c9-a0d2-9835c9f654da,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3056776
3075402,DES,,,edb9860c-c481-4d19-88cc-224a536ebcd4,PreservedSpecimen,b88d0284-ce3a-4389-a8c8-bbbf7f70bab6,DES00022115,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"W. C. H.",,,,,,,"Wendy Hodgson; Denny Buchanan",H-1432,1981-07-06,1981,7,6,187,,,,"Locally common in shady, moist area, dominated by aspen.",,,,,,,,Populus,,,,,,,USA,Colorado,"La Plata",,"Bear Creek, ca. 18 mi NE of Mancos.",,37.487621,-107.5378,,2000,,eleanoreros,,"georef batch tool 2013-08-31; GeoLocate","reviewed - high confidence",,1980,,,,,6500ft,,,vpstanley,"2015-07-13 11:23:47",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b88d0284-ce3a-4389-a8c8-bbbf7f70bab6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3075402
3110661,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,0c619282-8629-4ea0-b0fd-8b8194428964,FLD0011344,008326,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Margarette J. Lyon",9140,2000-05-10,2000,5,10,131,,,,"In Gambel oak-serviceberry community.",,,,,,,,,,,,,,,"United States",Colorado,Garfield,,"Baxter Pass.",,,,,,,,,,,,,,,,,,,,,"2019-01-08 13:12:34",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0c619282-8629-4ea0-b0fd-8b8194428964,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3110661
3112320,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,0f1fbdbe-43a3-4de2-bf03-415971dff84d,FLD0011345,010258,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"John Bregar",,,,,,,"Charles C. King",,1996-08-16,1996,8,16,229,,,,,,,,,,,,,,,,,,,"United States",Colorado,Archuleta,,"San Juan National Forest; Nichols Draw wetland.",,37.344695,-107.108506,WGS84,640,,"R. McCauley",,GeoLocate,,"Point on Nicholas Draw.",,,,,,,,,,"2021-02-11 21:59:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0f1fbdbe-43a3-4de2-bf03-415971dff84d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3112320
3159392,NMC,,,3bc468fd-522b-4e40-b52c-5668c979b865,PreservedSpecimen,,10990,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"W.S. Cooper",sn,1904-07-23,1904,7,23,205,,,,,,,,,,,,,,,,,,,"United States",Colorado,Larimer,,"Estes Park",,,,,,,,,,,,2743,,,,,"ca. 9000ft",,,,"2015-05-01 23:30:11",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8539c04c-5bda-4145-ae10-53d5b7899085,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3159392
3231387,WSC,,,6945591e-1671-4cb0-a1bb-aea6802329d3,PreservedSpecimen,014df8c3-43e1-4f68-b31e-9605a22119c5,WSC0005005,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"W.A. Weber",,,,,,,"Don Schmidt",7,1971-05-08,1971,5,8,128,,5/8/71,"Western State College Herbarium; Flora of Colorado.",,,,,,,,,,,,,,,,USA,Colorado,Gunnison,,"Scattered trees.",,,,,,"TRS: T13S R83W","Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GEOLocate,"reviewed - low confidence","Not enough information or locality data provided from record to georeference specimen; Georeferenced 5/11/2021",2743,,,,,"9000 ft",,,avieder,"2021-04-29 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:014df8c3-43e1-4f68-b31e-9605a22119c5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3231387
3231747,WSC,,,6945591e-1671-4cb0-a1bb-aea6802329d3,PreservedSpecimen,7fe1246a-ede1-4fc0-8bb5-0c5462d3d1fa,WSC0005135,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"W.A. Weber",,,,,,,"J. Pippenger",26,1971-07-19,1971,7,19,200,,19-Jul-71,"Western State College Herbarium; Flora of Colorado.","Along trail.",,,,,,,,,,,,,,,"United States",Colorado,Mesa,,"Grand Mesa - 1 mile north of Weir and Johnson Reservoir.",,38.70743,-108.703321,WGS84,3250,,"Michael Yost (2018-10-15 16:48:33)","GBIF Best Practices","georef batch tool 2018-10-15; GeoLocate","reviewed - high confidence","Georeferenced to Big Creek Reservoir with uncertainty extending to nearby Castro Reservoir, encompassing reservoir and surrounding area.",3200,,,,,"10500 feet",,,,"2021-04-30 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7fe1246a-ede1-4fc0-8bb5-0c5462d3d1fa,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3231747
3234376,WSC,,,6945591e-1671-4cb0-a1bb-aea6802329d3,PreservedSpecimen,60cf6002-c992-424d-b2d2-8cdeaa507f1a,WSC0008471,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"W. A. Weber",,,,,,,"Bruce McLarty",,1979-08-25,1979,8,25,237,,8/25/1979,,,,,,,,,,,,,,,,,USA,Colorado,Gunnison,,"West side of Goldridge mountains access by Summerville Trail #430 between Lotus and Crystal Creek. Moist meadow.",,38.761389,-106.629167,WGS84,400,"106 41' - 106 37' 38 45' 38 41'","Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GeoLocate,"reviewed - high confidence","Georeferenced using TRS to determine locality; Georeferenced 10/19/2020",183,,,,,"11,600 ft",,,ajh486,"2015-05-11 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:60cf6002-c992-424d-b2d2-8cdeaa507f1a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3234376
3263244,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,6cd3e16a-808c-4a6a-9f2c-e1215a86aeb8,KHD00024368,50496,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,"Frank Morrey",,,,,,,"Janet L. Wingate; Frank Morrey",9550,2012-07-25,2012,7,25,207,,,Scattered,"Meadow near stream and willows, near campground.; Pikes Peak granite bedrock",,,,,,,,"Salix brachycarpa; Pentaphylloides floribunda; grasses",Flower,,,,,,USA,Colorado,Park,,"7.5' Windy Peak quad, Pike Nat'l Forest, Lost Creek drainage between Tarryall and Kenosha Mts., along forest trail 609, ca .2 air miles SE of Lost Park Campground.",,39.281901,-105.501476,NAD83,20,"13 0456749E 4348180N",,,Symbiota,,"UTM conversion by Symbiota",3030,,,,,9925ft,,,fmorrey,"2018-04-10 12:54:01",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:6cd3e16a-808c-4a6a-9f2c-e1215a86aeb8,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3263244
3283904,NPS,FLFO,,556bd09f-8b93-4c76-a29d-990180120863,PreservedSpecimen,,"FLFO 2090",,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,MAB,6/8/2007,,,,,,"EDWARDS, M.E.",499,1983-08-27,1983,8,27,239,,,"PRESSED SPECIMEN, DELPHINIUM RAMOSUM RYDB. LEAVES, FLOWERS, ROOTS. COLLECTION NO. 499",,,,,,,,,,,,,,,,USA,Colorado,TELLER,,"NEAR FOSSIL EXCAVATION",,,,,,,,,,,,2530,,,,,"2530 M","HERBARIUM CAB 03",,,"2015-01-06 12:31:47",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9e52104b-7ddd-47e0-9aa2-35c1292db3c8,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3283904
3405994,MESA,,,ac7b0f18-a698-4d9e-a342-ad715b459e6d,PreservedSpecimen,a7d0572e-d37b-455f-afc0-724ee8744903,MESA01106,"Mesa 5307",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Katlyn Krug",10,2012-07-18,2012,7,18,200,,,"Perennial herb, 50-60 cm tall; purple-blue flowers","Trailside in moist soil of grassy meadow",,,,,,,,"near Abies, Achillea, Erigeron, and Acer",Flowering,,,,,,"United States",Colorado,Mesa,,"700 m North of Jumbo Reservoir, Mesa Lakes, Grand Mesa",,39.060472,-108.09222,WGS84,1187,,"Stephen Stern",,GeoLocate,,,2983,,,,,,,,stern,"2020-11-24 17:45:02",http://creativecommons.org/publicdomain/zero/1.0/,"Colorado Mesa University",,urn:uuid:a7d0572e-d37b-455f-afc0-724ee8744903,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3405994
3405995,MESA,,,ac7b0f18-a698-4d9e-a342-ad715b459e6d,PreservedSpecimen,f4af1411-8d33-44d7-b437-f58a5d783ecd,MESA01107,"Mesa 4928",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,RANUNCULACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Stephen B. Austin",364,2000-06-13,,,,165,,,"Number in Set: 1; Erect, prennial herb; flowers blue","Spruce-aspen forest opening; in humic soil.",,,,,,,,,Flowering,,,,,,"United States",Colorado,"Gunnison County",,"Along west side of Forest Road #706, about 1/2 mile north of Lost Lake Campground.",,38.874237,-107.213847,WGS84,,"13N 0307950E 4305150N",,,"TERRAIN NAV",,"Certainty code: 1",2896,,,,,"9500 FT",,,stern,"2020-11-24 17:45:03",http://creativecommons.org/publicdomain/zero/1.0/,"Colorado Mesa University",,urn:uuid:f4af1411-8d33-44d7-b437-f58a5d783ecd,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3405995
3405996,MESA,,,ac7b0f18-a698-4d9e-a342-ad715b459e6d,PreservedSpecimen,a3419a8f-b1cd-49ce-94a6-e8a5927f359f,MESA01108,"Mesa 5331",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Cece MacVittie",12,2012-06-15,2012,6,15,167,,,"Plants 3-6 feet tall; corolla deep purple, almost black","Rocky, rushing creek in moits coniferous forest",,,,,,,,,Flowering,,,,,,"United States",Colorado,Delta,,"Ward Creek Reservoir",,39.01492,-107.996171,WGS84,873,,"Stephen Stern",,GeoLocate,,,2996,,,,,,,,stern,"2020-11-24 17:45:03",http://creativecommons.org/publicdomain/zero/1.0/,"Colorado Mesa University",,urn:uuid:a3419a8f-b1cd-49ce-94a6-e8a5927f359f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3405996
3405997,MESA,,,ac7b0f18-a698-4d9e-a342-ad715b459e6d,PreservedSpecimen,56d5254e-f692-4a65-bc86-c76a3bfe2d99,MESA01109,"Mesa 3494",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"T. Armstrong",82-33t,1982-09-04,,,,247,,,"Herbaceous perennial 50-100 cm tall, blue-flowered","In Aspen-Spruce forest",,,,,,,,,"Phenology: Flowering and Fruiting.",,,,,,"United States",Colorado,Mesa,,"1000 yards east of Carson Lake along Kannah Creek",,38.999661,-108.101432,WGS84,1312,,"Stephen Stern",,GeoLocate,,,2997,,,,,,,,stern,"2020-11-24 17:45:03",http://creativecommons.org/publicdomain/zero/1.0/,"Colorado Mesa University",,urn:uuid:56d5254e-f692-4a65-bc86-c76a3bfe2d99,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3405997
3560544,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,b82a9567-08a7-4028-8345-0759d36fc9b4,KHD00045776,51883,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Ben Legler",6646,2007-07-27,2007,7,27,208,,,"Flowers deep blue-purple; upper petals white-tipped; stems scattered singly or in two's across drier slopes; frequent. Photographed.","Wet montane meadows dominated by Carex spp., grasses, Achillea millefolium, Rhinanthus minor, Erigeron, Campanula parryi.",,,,,,,,,Flower,,,,,,USA,"New Mexico",Taos,,"Vermejo Park Ranch: along Casias Creek where road to Seven Lakes crosses creek; 1.3 air mi N of north end of Costilla Reservoir.",,36.91341667,-105.2611389,"WGS 84",3,,,,"GPS reading",,,,,,,,9577,,,,"2015-01-06 12:31:47",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:b82a9567-08a7-4028-8345-0759d36fc9b4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3560544
3891583,BRY,V,BRY,6c244ca0-69a1-46f9-b16d-5303db8fd0f1,PreservedSpecimen,BRY:V:0024995,BRYV0024995,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Stanley L. Welsh; D. Cook",29150,2012-07-08,2012,7,8,190,,2012-7-8,,"In opening on south-facing slope. Among aspen.",,,,,,,,,,,,,,,U.S.A.,Colorado,"Las Animas",,"Along road, 2 miles east of Cuchara Pass.",,37.34946,-108.06031,,,"37.34946 N 108.06031 W.",,,,,,3214,,,,,"~ 10545 ft.",,English,,"2022-01-01 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,"Brigham Young University",,urn:uuid:04e34549-24e2-4c45-9b62-461d4da78f7a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3891583
